id,nombre,nombre_corto,bloque,tipo,id_padre,padre,nivel,fundamento,fuente_codigo,fuente_nombre,fuente_url,fuente_fecha,verificado,cobertura,titular,titular_fuente_url,titular_fecha_verificacion,fecha_verificacion,notas
muj-dgipeef,Dirección General de Implementación de Proyectos Estratégicos en las Entidades Federativas,DG Proyectos Entidades,Poder Ejecutivo,Dirección General,muj-cgvs,Coordinación General de Vinculación y Seguimiento,5,MOG 2026,MOG_MUJERES_2026,Manual de Organización General de la Secretaría de las Mujeres,https://www.dof.gob.mx/nota_detalle.php?codigo=5785056&fecha=16/04/2026,2026-04-16,Sí,Estructura jerárquica básica verificada con Reglamento Interior 2025 y Manual de Organización General 2026,,,,2026-09-25,
muj-dgrivps,"Dirección General de Relaciones Interinstitucionales, Vinculación Política y Social",DG Relaciones Interinstitucionales,Poder Ejecutivo,Dirección General,muj-cgvs,Coordinación General de Vinculación y Seguimiento,5,MOG 2026,MOG_MUJERES_2026,Manual de Organización General de la Secretaría de las Mujeres,https://www.dof.gob.mx/nota_detalle.php?codigo=5785056&fecha=16/04/2026,2026-04-16,Sí,Estructura jerárquica básica verificada con Reglamento Interior 2025 y Manual de Organización General 2026,,,,2026-09-25,
muj-dgiipe,"Dirección General de Inteligencia, Innovación y Planeación Estratégica para la Mejora Continua de los Programas",DG Inteligencia y Planeación,Poder Ejecutivo,Dirección General,sec-20,Secretaría de las Mujeres,4,RI art. 2; MOG 2026,MOG_MUJERES_2026,Manual de Organización General de la Secretaría de las Mujeres,https://www.dof.gob.mx/nota_detalle.php?codigo=5785056&fecha=16/04/2026,2026-04-16,Sí,Estructura jerárquica básica verificada con Reglamento Interior 2025 y Manual de Organización General 2026,,,,2026-09-25,
muj-sis,Subsecretaría de Igualdad Sustantiva,Subsec. Igualdad,Poder Ejecutivo,Subsecretaría,sec-20,Secretaría de las Mujeres,4,RI art. 2; MOG 2026,MOG_MUJERES_2026,Manual de Organización General de la Secretaría de las Mujeres,https://www.dof.gob.mx/nota_detalle.php?codigo=5785056&fecha=16/04/2026,2026-04-16,Sí,Estructura jerárquica básica verificada con Reglamento Interior 2025 y Manual de Organización General 2026,,,,2026-09-25,
muj-dgipni,Dirección General de los Instrumentos de la Política Nacional de Igualdad,DG Instrumentos Igualdad,Poder Ejecutivo,Dirección General,muj-sis,Subsecretaría de Igualdad Sustantiva,5,MOG 2026,MOG_MUJERES_2026,Manual de Organización General de la Secretaría de las Mujeres,https://www.dof.gob.mx/nota_detalle.php?codigo=5785056&fecha=16/04/2026,2026-04-16,Sí,Estructura jerárquica básica verificada con Reglamento Interior 2025 y Manual de Organización General 2026,,,,2026-09-25,
muj-dgddm,Dirección General de los Derechos y la Dignificación de las Mujeres,DG Derechos y Dignificación,Poder Ejecutivo,Dirección General,muj-sis,Subsecretaría de Igualdad Sustantiva,5,MOG 2026,MOG_MUJERES_2026,Manual de Organización General de la Secretaría de las Mujeres,https://www.dof.gob.mx/nota_detalle.php?codigo=5785056&fecha=16/04/2026,2026-04-16,Sí,Estructura jerárquica básica verificada con Reglamento Interior 2025 y Manual de Organización General 2026,,,,2026-09-25,
muj-svlv,Subsecretaría del Derecho a una Vida Libre de Violencias,Subsec. Vida Libre Violencias,Poder Ejecutivo,Subsecretaría,sec-20,Secretaría de las Mujeres,4,RI art. 2; MOG 2026,MOG_MUJERES_2026,Manual de Organización General de la Secretaría de las Mujeres,https://www.dof.gob.mx/nota_detalle.php?codigo=5785056&fecha=16/04/2026,2026-04-16,Sí,Estructura jerárquica básica verificada con Reglamento Interior 2025 y Manual de Organización General 2026,,,,2026-09-25,
muj-dgpp,Dirección General de Políticas de Prevención,DG Prevención,Poder Ejecutivo,Dirección General,muj-svlv,Subsecretaría del Derecho a una Vida Libre de Violencias,5,MOG 2026,MOG_MUJERES_2026,Manual de Organización General de la Secretaría de las Mujeres,https://www.dof.gob.mx/nota_detalle.php?codigo=5785056&fecha=16/04/2026,2026-04-16,Sí,Estructura jerárquica básica verificada con Reglamento Interior 2025 y Manual de Organización General 2026,,,,2026-09-25,
muj-dgpavlv,Dirección General de Políticas de Acceso a una Vida Libre de Violencias,DG Acceso Vida Libre,Poder Ejecutivo,Dirección General,muj-svlv,Subsecretaría del Derecho a una Vida Libre de Violencias,5,MOG 2026,MOG_MUJERES_2026,Manual de Organización General de la Secretaría de las Mujeres,https://www.dof.gob.mx/nota_detalle.php?codigo=5785056&fecha=16/04/2026,2026-04-16,Sí,Estructura jerárquica básica verificada con Reglamento Interior 2025 y Manual de Organización General 2026,,,,2026-09-25,
muj-dgaaj,Dirección General de Atención y Acceso a la Justicia,DG Atención y Justicia,Poder Ejecutivo,Dirección General,muj-svlv,Subsecretaría del Derecho a una Vida Libre de Violencias,5,MOG 2026,MOG_MUJERES_2026,Manual de Organización General de la Secretaría de las Mujeres,https://www.dof.gob.mx/nota_detalle.php?codigo=5785056&fecha=16/04/2026,2026-04-16,Sí,Estructura jerárquica básica verificada con Reglamento Interior 2025 y Manual de Organización General 2026,,,,2026-09-25,
muj-uaf,Unidad de Administración y Finanzas,UAF,Poder Ejecutivo,Unidad,sec-20,Secretaría de las Mujeres,4,RI art. 2; MOG 2026,MOG_MUJERES_2026,Manual de Organización General de la Secretaría de las Mujeres,https://www.dof.gob.mx/nota_detalle.php?codigo=5785056&fecha=16/04/2026,2026-04-16,Sí,Estructura jerárquica básica verificada con Reglamento Interior 2025 y Manual de Organización General 2026,,,,2026-09-25,
sener-spte,Subsecretaría de Planeación y Transición Energética,Subsec. Planeación y Transición,Poder Ejecutivo,Subsecretaría,sec-8,Secretaría de Energía,4,RI 2025 art. 2; MOG 2026,MOG_SENER_2026,Manual de Organización General de la Secretaría de Energía,https://www.dof.gob.mx/abrirPDF.php?anio=2026&archivo=27042026-MAT.pdf&repo=,2026-04-27,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
sener-snie,Unidad del Sistema Nacional de Información Energética,Unidad SNIE,Poder Ejecutivo,Unidad,sener-spte,Subsecretaría de Planeación y Transición Energética,5,RI 2025 art. 2,RI_SENER_2025,Reglamento Interior de la Secretaría de Energía,https://www.dof.gob.mx/nota_detalle.php?codigo=5755222&fecha=17/04/2025,2025-04-17,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
sener-dgrig,Dirección General de Registros e Información Geoespacial del Sistema Nacional de Información Energética,DG Registros SNIE,Poder Ejecutivo,Dirección General,sener-snie,Unidad del Sistema Nacional de Información Energética,6,RI 2025 art. 2,RI_SENER_2025,Reglamento Interior de la Secretaría de Energía,https://www.dof.gob.mx/nota_detalle.php?codigo=5755222&fecha=17/04/2025,2025-04-17,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
sener-dgmes,Dirección General de Metodologías y Estadísticas del Sistema Nacional de Información Energética,DG Metodologías SNIE,Poder Ejecutivo,Dirección General,sener-snie,Unidad del Sistema Nacional de Información Energética,6,RI 2025 art. 2,RI_SENER_2025,Reglamento Interior de la Secretaría de Energía,https://www.dof.gob.mx/nota_detalle.php?codigo=5755222&fecha=17/04/2025,2025-04-17,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
sener-dgpie,Dirección General de Planeación e Integración Energética,DG Planeación Energética,Poder Ejecutivo,Dirección General,sener-spte,Subsecretaría de Planeación y Transición Energética,5,RI 2025 art. 2,RI_SENER_2025,Reglamento Interior de la Secretaría de Energía,https://www.dof.gob.mx/nota_detalle.php?codigo=5755222&fecha=17/04/2025,2025-04-17,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
sener-dger,Dirección General de Energías Renovables,DG Energías Renovables,Poder Ejecutivo,Dirección General,sener-spte,Subsecretaría de Planeación y Transición Energética,5,RI 2025 art. 2,RI_SENER_2025,Reglamento Interior de la Secretaría de Energía,https://www.dof.gob.mx/nota_detalle.php?codigo=5755222&fecha=17/04/2025,2025-04-17,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
sener-dgese,Dirección General de Eficiencia y Sustentabilidad Energética,DG Eficiencia,Poder Ejecutivo,Dirección General,sener-spte,Subsecretaría de Planeación y Transición Energética,5,RI 2025 art. 2,RI_SENER_2025,Reglamento Interior de la Secretaría de Energía,https://www.dof.gob.mx/nota_detalle.php?codigo=5755222&fecha=17/04/2025,2025-04-17,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
sener-dgte,Dirección General de Transición Energética,DG Transición Energética,Poder Ejecutivo,Dirección General,sener-spte,Subsecretaría de Planeación y Transición Energética,5,RI 2025 art. 2,RI_SENER_2025,Reglamento Interior de la Secretaría de Energía,https://www.dof.gob.mx/nota_detalle.php?codigo=5755222&fecha=17/04/2025,2025-04-17,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
sener-dgdtae,Dirección General de Desarrollo Tecnológico y Acceso a la Energía,DG Desarrollo y Acceso,Poder Ejecutivo,Dirección General,sener-spte,Subsecretaría de Planeación y Transición Energética,5,RI 2025 art. 2,RI_SENER_2025,Reglamento Interior de la Secretaría de Energía,https://www.dof.gob.mx/nota_detalle.php?codigo=5755222&fecha=17/04/2025,2025-04-17,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
sener-se,Subsecretaría de Electricidad,Subsec. Electricidad,Poder Ejecutivo,Subsecretaría,sec-8,Secretaría de Energía,4,RI 2025 art. 2; MOG 2026,MOG_SENER_2026,Manual de Organización General de la Secretaría de Energía,https://www.dof.gob.mx/abrirPDF.php?anio=2026&archivo=27042026-MAT.pdf&repo=,2026-04-27,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
sener-usen,Unidad del Sistema Eléctrico Nacional y Política Nuclear,Unidad SEN y Nuclear,Poder Ejecutivo,Unidad,sener-se,Subsecretaría de Electricidad,5,RI 2025 art. 2,RI_SENER_2025,Reglamento Interior de la Secretaría de Energía,https://www.dof.gob.mx/nota_detalle.php?codigo=5755222&fecha=17/04/2025,2025-04-17,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
sener-dgefsen,Dirección General de Evaluación Financiera de la Unidad del Sistema Eléctrico Nacional y Política Nuclear,DG Evaluación Financiera SEN,Poder Ejecutivo,Dirección General,sener-usen,Unidad del Sistema Eléctrico Nacional y Política Nuclear,6,RI 2025 art. 2,RI_SENER_2025,Reglamento Interior de la Secretaría de Energía,https://www.dof.gob.mx/nota_detalle.php?codigo=5755222&fecha=17/04/2025,2025-04-17,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
sener-dgcsse,Dirección General de Confiabilidad y Seguridad del Sector Eléctrico,DG Confiabilidad Eléctrica,Poder Ejecutivo,Dirección General,sener-se,Subsecretaría de Electricidad,5,RI 2025 art. 2,RI_SENER_2025,Reglamento Interior de la Secretaría de Energía,https://www.dof.gob.mx/nota_detalle.php?codigo=5755222&fecha=17/04/2025,2025-04-17,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
sener-dgduf,"Dirección General de Distribución, Usos Finales de Energía Eléctrica y Vinculación Social",DG Distribución y Usos Finales,Poder Ejecutivo,Dirección General,sener-se,Subsecretaría de Electricidad,5,RI 2025 art. 2,RI_SENER_2025,Reglamento Interior de la Secretaría de Energía,https://www.dof.gob.mx/nota_detalle.php?codigo=5755222&fecha=17/04/2025,2025-04-17,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
sener-dggt,Dirección General de Generación y Transmisión de Energía Eléctrica,DG Generación y Transmisión,Poder Ejecutivo,Dirección General,sener-se,Subsecretaría de Electricidad,5,RI 2025 art. 2,RI_SENER_2025,Reglamento Interior de la Secretaría de Energía,https://www.dof.gob.mx/nota_detalle.php?codigo=5755222&fecha=17/04/2025,2025-04-17,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
sener-dgaemem,Dirección General de Análisis y Evaluación del Mercado Eléctrico Mayorista,DG Mercado Eléctrico,Poder Ejecutivo,Dirección General,sener-se,Subsecretaría de Electricidad,5,RI 2025 art. 2,RI_SENER_2025,Reglamento Interior de la Secretaría de Energía,https://www.dof.gob.mx/nota_detalle.php?codigo=5755222&fecha=17/04/2025,2025-04-17,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
sener-uaf,Unidad de Administración y Finanzas,UAF,Poder Ejecutivo,Unidad,sec-8,Secretaría de Energía,4,MOG 2026,MOG_SENER_2026,Manual de Organización General de la Secretaría de Energía,https://www.dof.gob.mx/abrirPDF.php?anio=2026&archivo=27042026-MAT.pdf&repo=,2026-04-27,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
sener-sh,Subsecretaría de Hidrocarburos,Subsec. Hidrocarburos,Poder Ejecutivo,Subsecretaría,sec-8,Secretaría de Energía,4,MOG 2026,MOG_SENER_2026,Manual de Organización General de la Secretaría de Energía,https://www.dof.gob.mx/abrirPDF.php?anio=2026&archivo=27042026-MAT.pdf&repo=,2026-04-27,Sí,Cobertura verificada; la rama de Hidrocarburos y órganos desconcentrados aún no están desagregados,,,,2026-09-25,
atdt-of,Oficina del titular de la Agencia,Oficina Titular,Poder Ejecutivo,Oficina,sec-21,Agencia de Transformación Digital y Telecomunicaciones,4,RI ATDT art. 3,RI_ATDT_2025,Reglamento Interior de la Agencia de Transformación Digital y Telecomunicaciones,https://www.dof.gob.mx/nota_detalle.php?codigo=5747756&fecha=24/01/2025,2025-01-24,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
atdt-upoi,Unidad de Proyectos y Operación Institucional,Unidad Proyectos y Operación,Poder Ejecutivo,Unidad,atdt-of,Oficina del titular de la Agencia,5,RI ATDT art. 3,RI_ATDT_2025,Reglamento Interior de la Agencia de Transformación Digital y Telecomunicaciones,https://www.dof.gob.mx/nota_detalle.php?codigo=5747756&fecha=24/01/2025,2025-01-24,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
atdt-dgp,Dirección General de Proyectos,DG Proyectos,Poder Ejecutivo,Dirección General,atdt-upoi,Unidad de Proyectos y Operación Institucional,6,RI ATDT art. 3,RI_ATDT_2025,Reglamento Interior de la Agencia de Transformación Digital y Telecomunicaciones,https://www.dof.gob.mx/nota_detalle.php?codigo=5747756&fecha=24/01/2025,2025-01-24,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
atdt-dgid,Dirección General de Inteligencia de Datos,DG Inteligencia de Datos,Poder Ejecutivo,Dirección General,atdt-of,Oficina del titular de la Agencia,5,RI ATDT art. 3,RI_ATDT_2025,Reglamento Interior de la Agencia de Transformación Digital y Telecomunicaciones,https://www.dof.gob.mx/nota_detalle.php?codigo=5747756&fecha=24/01/2025,2025-01-24,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
atdt-dgj,"Dirección General Jurídica, Cumplimiento Normativo y Gobernanza Tecnológica",DG Jurídica y Gobernanza,Poder Ejecutivo,Dirección General,atdt-of,Oficina del titular de la Agencia,5,RI ATDT art. 3,RI_ATDT_2025,Reglamento Interior de la Agencia de Transformación Digital y Telecomunicaciones,https://www.dof.gob.mx/nota_detalle.php?codigo=5747756&fecha=24/01/2025,2025-01-24,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
atdt-cntd,Coordinación Nacional de Transformación Digital,Coord. Transformación Digital,Poder Ejecutivo,Coordinación Nacional,sec-21,Agencia de Transformación Digital y Telecomunicaciones,4,RI ATDT art. 3,RI_ATDT_2025,Reglamento Interior de la Agencia de Transformación Digital y Telecomunicaciones,https://www.dof.gob.mx/nota_detalle.php?codigo=5747756&fecha=24/01/2025,2025-01-24,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
atdt-dggd,Dirección General de Gobierno Digital,DG Gobierno Digital,Poder Ejecutivo,Dirección General,atdt-cntd,Coordinación Nacional de Transformación Digital,5,RI ATDT art. 3,RI_ATDT_2025,Reglamento Interior de la Agencia de Transformación Digital y Telecomunicaciones,https://www.dof.gob.mx/nota_detalle.php?codigo=5747756&fecha=24/01/2025,2025-01-24,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
atdt-dgsa,Dirección General de Simplificación Administrativa,DG Simplificación,Poder Ejecutivo,Dirección General,atdt-cntd,Coordinación Nacional de Transformación Digital,5,RI ATDT art. 3,RI_ATDT_2025,Reglamento Interior de la Agencia de Transformación Digital y Telecomunicaciones,https://www.dof.gob.mx/nota_detalle.php?codigo=5747756&fecha=24/01/2025,2025-01-24,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
atdt-dgac,Dirección General de Atención Ciudadana,DG Atención Ciudadana,Poder Ejecutivo,Dirección General,atdt-cntd,Coordinación Nacional de Transformación Digital,5,RI ATDT art. 3,RI_ATDT_2025,Reglamento Interior de la Agencia de Transformación Digital y Telecomunicaciones,https://www.dof.gob.mx/nota_detalle.php?codigo=5747756&fecha=24/01/2025,2025-01-24,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
atdt-dgvi,Dirección General de Vinculación Interinstitucional,DG Vinculación,Poder Ejecutivo,Dirección General,atdt-cntd,Coordinación Nacional de Transformación Digital,5,RI ATDT art. 3,RI_ATDT_2025,Reglamento Interior de la Agencia de Transformación Digital y Telecomunicaciones,https://www.dof.gob.mx/nota_detalle.php?codigo=5747756&fecha=24/01/2025,2025-01-24,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
atdt-cnid,Coordinación Nacional de Infraestructura Digital,Coord. Infraestructura Digital,Poder Ejecutivo,Coordinación Nacional,sec-21,Agencia de Transformación Digital y Telecomunicaciones,4,RI ATDT art. 3,RI_ATDT_2025,Reglamento Interior de la Agencia de Transformación Digital y Telecomunicaciones,https://www.dof.gob.mx/nota_detalle.php?codigo=5747756&fecha=24/01/2025,2025-01-24,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
atdt-dgcib,Dirección General de Ciberseguridad,DG Ciberseguridad,Poder Ejecutivo,Dirección General,atdt-cnid,Coordinación Nacional de Infraestructura Digital,5,RI ATDT art. 3,RI_ATDT_2025,Reglamento Interior de la Agencia de Transformación Digital y Telecomunicaciones,https://www.dof.gob.mx/nota_detalle.php?codigo=5747756&fecha=24/01/2025,2025-01-24,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
atdt-dgi,Dirección General de Infraestructura,DG Infraestructura,Poder Ejecutivo,Dirección General,atdt-cnid,Coordinación Nacional de Infraestructura Digital,5,RI ATDT art. 3,RI_ATDT_2025,Reglamento Interior de la Agencia de Transformación Digital y Telecomunicaciones,https://www.dof.gob.mx/nota_detalle.php?codigo=5747756&fecha=24/01/2025,2025-01-24,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
atdt-dgpt,Dirección General de Políticas de Telecomunicaciones,DG Políticas Telecom,Poder Ejecutivo,Dirección General,atdt-cnid,Coordinación Nacional de Infraestructura Digital,5,RI ATDT art. 3,RI_ATDT_2025,Reglamento Interior de la Agencia de Transformación Digital y Telecomunicaciones,https://www.dof.gob.mx/nota_detalle.php?codigo=5747756&fecha=24/01/2025,2025-01-24,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
atdt-dgsat,Dirección General Satelital,DG Satelital,Poder Ejecutivo,Dirección General,atdt-cnid,Coordinación Nacional de Infraestructura Digital,5,RI ATDT art. 3,RI_ATDT_2025,Reglamento Interior de la Agencia de Transformación Digital y Telecomunicaciones,https://www.dof.gob.mx/nota_detalle.php?codigo=5747756&fecha=24/01/2025,2025-01-24,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
atdt-dgaf,Dirección General de Administración y Finanzas,DG Administración y Finanzas,Poder Ejecutivo,Dirección General,sec-21,Agencia de Transformación Digital y Telecomunicaciones,4,RI ATDT art. 3,RI_ATDT_2025,Reglamento Interior de la Agencia de Transformación Digital y Telecomunicaciones,https://www.dof.gob.mx/nota_detalle.php?codigo=5747756&fecha=24/01/2025,2025-01-24,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
atdt-conamer,Comisión Nacional de Mejora Regulatoria,CONAMER,Poder Ejecutivo,Órgano administrativo desconcentrado,sec-21,Agencia de Transformación Digital y Telecomunicaciones,4,RI ATDT art. 3,RI_ATDT_2025,Reglamento Interior de la Agencia de Transformación Digital y Telecomunicaciones,https://www.dof.gob.mx/nota_detalle.php?codigo=5747756&fecha=24/01/2025,2025-01-24,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
atdt-crt,Comisión Reguladora de Telecomunicaciones,CRT,Poder Ejecutivo,Órgano administrativo desconcentrado,sec-21,Agencia de Transformación Digital y Telecomunicaciones,4,LMTR arts. 7 y 8; RI CRT 2025,LMTR_2025,Ley en Materia de Telecomunicaciones y Radiodifusión / normativa de la Comisión Reguladora de Telecomunicaciones,https://www.dof.gob.mx/nota_detalle_popup.php?codigo=5783210,2025-07-16,Sí,Estructura verificada con actualización normativa posterior al RI de enero de 2025,,,,2026-09-25,La estructura administrativa base procede del RI ATDT de 24-01-2025; la CRT se añade por normativa sectorial posterior de 2025 y su Reglamento Interior de 25-11-2025.
sal-siscam,Subsecretaría de Integración Sectorial y Coordinación de Servicios de Atención Médica,Subsec. Integración Sectorial,Poder Ejecutivo,Subsecretaría,sec-15,Secretaría de Salud,4,RI Salud art. 2 A.I,RI_SALUD_2025,Reglamento Interior de la Secretaría de Salud,https://www.dof.gob.mx/nota_detalle.php?codigo=5750389&fecha=27/02/2025,2025-02-27,Sí,Estructura superior verificada; unidades administrativas del apartado B y OAD del apartado C pendientes,,,,2026-09-25,
sal-psbp,Subsecretaría de Políticas de Salud y Bienestar Poblacional,Subsec. Políticas de Salud,Poder Ejecutivo,Subsecretaría,sec-15,Secretaría de Salud,4,RI Salud art. 2 A.II,RI_SALUD_2025,Reglamento Interior de la Secretaría de Salud,https://www.dof.gob.mx/nota_detalle.php?codigo=5750389&fecha=27/02/2025,2025-02-27,Sí,Estructura superior verificada; unidades administrativas del apartado B y OAD del apartado C pendientes,,,,2026-09-25,
sal-uaf,Unidad de Administración y Finanzas,UAF,Poder Ejecutivo,Unidad,sec-15,Secretaría de Salud,4,RI Salud art. 2 A.III,RI_SALUD_2025,Reglamento Interior de la Secretaría de Salud,https://www.dof.gob.mx/nota_detalle.php?codigo=5750389&fecha=27/02/2025,2025-02-27,Sí,Estructura superior verificada; unidades administrativas del apartado B y OAD del apartado C pendientes,,,,2026-09-25,
sal-ugaj,Unidad General de Asuntos Jurídicos,UGAJ,Poder Ejecutivo,Unidad General,sec-15,Secretaría de Salud,4,RI Salud art. 2 A.IV,RI_SALUD_2025,Reglamento Interior de la Secretaría de Salud,https://www.dof.gob.mx/nota_detalle.php?codigo=5750389&fecha=27/02/2025,2025-02-27,Sí,Estructura superior verificada; unidades administrativas del apartado B y OAD del apartado C pendientes,,,,2026-09-25,
sal-ccinshae,Comisión Coordinadora de Institutos Nacionales de Salud y Hospitales de Alta Especialidad,CCINSHAE,Poder Ejecutivo,Comisión Coordinadora,sec-15,Secretaría de Salud,4,RI Salud art. 2 A.V,RI_SALUD_2025,Reglamento Interior de la Secretaría de Salud,https://www.dof.gob.mx/nota_detalle.php?codigo=5750389&fecha=27/02/2025,2025-02-27,Sí,Estructura superior verificada; unidades administrativas del apartado B y OAD del apartado C pendientes,,,,2026-09-25,
sal-ucvps,Unidad Coordinadora de Vinculación y Participación Social,Unidad Vinculación Social,Poder Ejecutivo,Unidad,sec-15,Secretaría de Salud,4,RI Salud art. 2 A.VI,RI_SALUD_2025,Reglamento Interior de la Secretaría de Salud,https://www.dof.gob.mx/nota_detalle.php?codigo=5750389&fecha=27/02/2025,2025-02-27,Sí,Estructura superior verificada; unidades administrativas del apartado B y OAD del apartado C pendientes,,,,2026-09-25,
sal-uaeis,Unidad de Análisis Económico e Investigación en Salud,Unidad Análisis Económico,Poder Ejecutivo,Unidad,sec-15,Secretaría de Salud,4,RI Salud art. 2 A.VII,RI_SALUD_2025,Reglamento Interior de la Secretaría de Salud,https://www.dof.gob.mx/nota_detalle.php?codigo=5750389&fecha=27/02/2025,2025-02-27,Sí,Estructura superior verificada; unidades administrativas del apartado B y OAD del apartado C pendientes,,,,2026-09-25,
